cls,path,n_vertices,n_faces,n_triangles
Mug,data\Mug\m507.obj,3330,6592,6592
Mug,data\Mug\m508.obj,998,1988,1988
Mug,data\Mug\m509.obj,5874,11720,11720
MultiSeat,data\MultiSeat\D00036.obj,144,264,264
MultiSeat,data\MultiSeat\D00046.obj,1190,2354,2354
MultiSeat,data\MultiSeat\D00053.obj,1518,2964,2964
MultiSeat,data\MultiSeat\D00145.obj,168,308,308
MultiSeat,data\MultiSeat\D00146.obj,21992,43920,43920
MultiSeat,data\MultiSeat\D00237.obj,1940,3840,3840
MultiSeat,data\MultiSeat\D00245.obj,1672,3296,3296
MultiSeat,data\MultiSeat\D00263.obj,40607,80270,80270
MultiSeat,data\MultiSeat\D00273.obj,27775,55260,55260
MultiSeat,data\MultiSeat\D00285.obj,3770,7440,7440
MultiSeat,data\MultiSeat\D00289.obj,12462,24874,24874
MultiSeat,data\MultiSeat\D00329.obj,540,1064,1064
MultiSeat,data\MultiSeat\D00586.obj,3922,7796,7796
MultiSeat,data\MultiSeat\D00588.obj,294,435,435
MultiSeat,data\MultiSeat\D00607.obj,3156,6272,6272
MultiSeat,data\MultiSeat\D00637.obj,7425,14740,14740
MultiSeat,data\MultiSeat\D00648.obj,15181,30286,30286
MultiSeat,data\MultiSeat\D00652.obj,4607,9180,9180
MultiSeat,data\MultiSeat\D00749.obj,21862,42569,42569
MultiSeat,data\MultiSeat\D00985.obj,10614,21196,21196
MultiSeat,data\MultiSeat\m774.obj,264,448,448
MultiSeat,data\MultiSeat\m775.obj,545,938,938
MultiSeat,data\MultiSeat\m776.obj,862,1786,1786
MultiSeat,data\MultiSeat\m777.obj,1044,1852,1852
MultiSeat,data\MultiSeat\m778.obj,46,86,86
MultiSeat,data\MultiSeat\m779.obj,660,1268,1268
MultiSeat,data\MultiSeat\m780.obj,312,468,468
MultiSeat,data\MultiSeat\m781.obj,352,508,508
MultiSeat,data\MultiSeat\m782.obj,40,43,43
MultiSeat,data\MultiSeat\m783.obj,66,107,107
MultiSeat,data\MultiSeat\m784.obj,24,36,36
MultiSeat,data\MultiSeat\m829.obj,540,1032,1032
MultiSeat,data\MultiSeat\m830.obj,238,420,420
MultiSeat,data\MultiSeat\m831.obj,448,898,898
MultiSeat,data\MultiSeat\m832.obj,1964,3202,3202
MultiSeat,data\MultiSeat\m833.obj,350,549,549
MultiSeat,data\MultiSeat\m834.obj,164,280,280
MultiSeat,data\MultiSeat\m835.obj,257,390,390
MultiSeat,data\MultiSeat\m836.obj,28,44,44
MultiSeat,data\MultiSeat\m837.obj,15963,31050,31050
MultiSeat,data\MultiSeat\m838.obj,2162,4292,4292
MultiSeat,data\MultiSeat\m839.obj,540,1064,1064
MultiSeat,data\MultiSeat\m840.obj,94,143,143
MultiSeat,data\MultiSeat\m841.obj,36,64,64
MultiSeat,data\MultiSeat\m843.obj,8085,15128,15128
Musical_Instrument,data\Musical_Instrument\m625.obj,3655,7012,7012
Musical_Instrument,data\Musical_Instrument\m626.obj,4489,8644,8644
Musical_Instrument,data\Musical_Instrument\m627.obj,7440,13008,13008
Musical_Instrument,data\Musical_Instrument\m628.obj,10222,20000,20000
Musical_Instrument,data\Musical_Instrument\m629.obj,8225,16090,16090
Musical_Instrument,data\Musical_Instrument\m630.obj,4694,8975,8975
Musical_Instrument,data\Musical_Instrument\m631.obj,45466,89887,89887
Musical_Instrument,data\Musical_Instrument\m632.obj,1033,1910,1910
Musical_Instrument,data\Musical_Instrument\m633.obj,524,629,629
Musical_Instrument,data\Musical_Instrument\m634.obj,1370,2253,2253
Musical_Instrument,data\Musical_Instrument\m635.obj,13689,24634,24634
Musical_Instrument,data\Musical_Instrument\m637.obj,8636,16926,16926
Musical_Instrument,data\Musical_Instrument\m638.obj,3884,7580,7580
Musical_Instrument,data\Musical_Instrument\m639.obj,23186,45658,45658
Musical_Instrument,data\Musical_Instrument\m640.obj,3712,7346,7346
Musical_Instrument,data\Musical_Instrument\m641.obj,1864,3600,3600
Musical_Instrument,data\Musical_Instrument\m643.obj,1331,2380,2380
Musical_Instrument,data\Musical_Instrument\m644.obj,20110,39562,39562
Musical_Instrument,data\Musical_Instrument\m645.obj,362,266,266
Musical_Instrument,data\Musical_Instrument\m646.obj,227,358,358
Musical_Instrument,data\Musical_Instrument\m647.obj,3645,6479,6479
NonWheelChair,data\NonWheelChair\D00037.obj,2702,5336,5336
NonWheelChair,data\NonWheelChair\D00101.obj,10098,20160,20160
NonWheelChair,data\NonWheelChair\D00170.obj,678,1258,1258
NonWheelChair,data\NonWheelChair\D00185.obj,257,381,381
NonWheelChair,data\NonWheelChair\D00240.obj,1474,2920,2920
NonWheelChair,data\NonWheelChair\D00306.obj,4264,8440,8440
NonWheelChair,data\NonWheelChair\D00357.obj,10120,20200,20200
NonWheelChair,data\NonWheelChair\D00419.obj,16724,33404,33404
NonWheelChair,data\NonWheelChair\D00443.obj,10328,20328,20328
NonWheelChair,data\NonWheelChair\D00445.obj,718,1356,1356
NonWheelChair,data\NonWheelChair\D00480.obj,5063,10066,10066
NonWheelChair,data\NonWheelChair\D00481.obj,200,360,360
NonWheelChair,data\NonWheelChair\D00512.obj,341,493,493
NonWheelChair,data\NonWheelChair\D00694.obj,730,1412,1412
NonWheelChair,data\NonWheelChair\D00707.obj,1323,2568,2568
NonWheelChair,data\NonWheelChair\D00741.obj,3183,6144,6144
NonWheelChair,data\NonWheelChair\D00853.obj,3512,7012,7012
NonWheelChair,data\NonWheelChair\D00914.obj,1931,3784,3784
NonWheelChair,data\NonWheelChair\D00928.obj,2006,3976,3976
NonWheelChair,data\NonWheelChair\D00936.obj,3120,6196,6196
NonWheelChair,data\NonWheelChair\m785.obj,960,1788,1788
NonWheelChair,data\NonWheelChair\m786.obj,641,1246,1246
NonWheelChair,data\NonWheelChair\m787.obj,1373,2678,2678
NonWheelChair,data\NonWheelChair\m788.obj,320,612,612
NonWheelChair,data\NonWheelChair\m789.obj,2446,4808,4808
NonWheelChair,data\NonWheelChair\m790.obj,2912,5694,5694
NonWheelChair,data\NonWheelChair\m791.obj,2288,4508,4508
NonWheelChair,data\NonWheelChair\m793.obj,81,98,98
NonWheelChair,data\NonWheelChair\m794.obj,678,1232,1232
NonWheelChair,data\NonWheelChair\m795.obj,3018,5984,5984
NonWheelChair,data\NonWheelChair\m796.obj,12172,24248,24248
NonWheelChair,data\NonWheelChair\m797.obj,867,1516,1516
NonWheelChair,data\NonWheelChair\m798.obj,369,599,599
NonWheelChair,data\NonWheelChair\m799.obj,938,1782,1782
NonWheelChair,data\NonWheelChair\m800.obj,116,190,190
NonWheelChair,data\NonWheelChair\m801.obj,8188,16268,16268
NonWheelChair,data\NonWheelChair\m804.obj,326,552,552
NonWheelChair,data\NonWheelChair\m805.obj,149,266,266
NonWheelChair,data\NonWheelChair\m806.obj,472,904,904
NonWheelChair,data\NonWheelChair\m807.obj,104,184,184
NonWheelChair,data\NonWheelChair\m808.obj,842,1339,1339
NonWheelChair,data\NonWheelChair\m809.obj,120,180,180
NonWheelChair,data\NonWheelChair\m810.obj,775,1494,1494
NonWheelChair,data\NonWheelChair\m811.obj,257,383,383
NonWheelChair,data\NonWheelChair\m812.obj,257,383,383
NonWheelChair,data\NonWheelChair\m813.obj,255,381,381
NonWheelChair,data\NonWheelChair\m814.obj,341,495,495
NonWheelChair,data\NonWheelChair\m815.obj,341,495,495
NonWheelChair,data\NonWheelChair\m816.obj,339,493,493
NonWheelChair,data\NonWheelChair\m817.obj,368,688,688
NonWheelChair,data\NonWheelChair\m818.obj,76,116,116
NonWheelChair,data\NonWheelChair\m819.obj,398,664,664
NonWheelChair,data\NonWheelChair\m820.obj,132,191,191
NonWheelChair,data\NonWheelChair\m821.obj,349,629,629
NonWheelChair,data\NonWheelChair\m822.obj,967,1906,1906
NonWheelChair,data\NonWheelChair\m823.obj,440,812,812
NonWheelChair,data\NonWheelChair\m824.obj,678,1258,1258
NonWheelChair,data\NonWheelChair\m826.obj,600,1144,1144
NonWheelChair,data\NonWheelChair\m827.obj,88,132,132
NonWheelChair,data\NonWheelChair\m828.obj,713,1378,1378
PianoBoard,data\PianoBoard\D00008.obj,2075,3911,3911
PianoBoard,data\PianoBoard\D00065.obj,1178,1989,1989
PianoBoard,data\PianoBoard\D00075.obj,1309,2486,2486
PianoBoard,data\PianoBoard\D00104.obj,1253,2116,2116
PianoBoard,data\PianoBoard\D00122.obj,1934,3412,3412
PianoBoard,data\PianoBoard\D00181.obj,9628,15427,15427
PianoBoard,data\PianoBoard\D00212.obj,3238,7085,7085
PianoBoard,data\PianoBoard\D00235.obj,1613,2951,2951
PianoBoard,data\PianoBoard\D00253.obj,719,1429,1429
PianoBoard,data\PianoBoard\D00332.obj,414,520,520
PianoBoard,data\PianoBoard\D00381.obj,735,1175,1175
PianoBoard,data\PianoBoard\D00441.obj,538,1040,1040
PianoBoard,data\PianoBoard\D00460.obj,754,1430,1430
PianoBoard,data\PianoBoard\D00623.obj,5694,10102,10102
PianoBoard,data\PianoBoard\D00718.obj,797,1291,1291
PianoBoard,data\PianoBoard\D00721.obj,1228,2392,2392
PianoBoard,data\PianoBoard\D00755.obj,8133,15777,15777
PianoBoard,data\PianoBoard\D00885.obj,6603,12497,12497
PianoBoard,data\PianoBoard\D00962.obj,793,1524,1524
PianoBoard,data\PianoBoard\D00966.obj,1395,1965,1965
PlantIndoors,data\PlantIndoors\D00049.obj,19105,26032,26032
PlantIndoors,data\PlantIndoors\D00073.obj,11431,16584,16584
PlantIndoors,data\PlantIndoors\D00080.obj,64126,34817,34817
PlantIndoors,data\PlantIndoors\D00087.obj,3855,5054,5054
PlantIndoors,data\PlantIndoors\D00128.obj,16595,21390,21390
PlantIndoors,data\PlantIndoors\D00159.obj,22431,31897,31897
PlantIndoors,data\PlantIndoors\D00238.obj,18348,30014,30014
PlantIndoors,data\PlantIndoors\D00280.obj,7888,10850,10850
PlantIndoors,data\PlantIndoors\D00370.obj,7930,8864,8864
PlantIndoors,data\PlantIndoors\D00379.obj,8453,10544,10544
PlantIndoors,data\PlantIndoors\D00466.obj,2659,3236,3236
PlantIndoors,data\PlantIndoors\D00491.obj,20165,30052,30052
PlantIndoors,data\PlantIndoors\D00595.obj,16404,20144,20144
PlantIndoors,data\PlantIndoors\D00609.obj,6696,10794,10794
PlantIndoors,data\PlantIndoors\D00622.obj,13324,19885,19885
PlantIndoors,data\PlantIndoors\D00624.obj,11668,14075,14075
PlantIndoors,data\PlantIndoors\D00657.obj,5671,7624,7624
PlantIndoors,data\PlantIndoors\D00667.obj,1523,2064,2064
PlantIndoors,data\PlantIndoors\D00800.obj,13242,17201,17201
PlantIndoors,data\PlantIndoors\D00968.obj,7641,11540,11540
PlantIndoors,data\PlantIndoors\m1000.obj,19105,26032,26032
PlantIndoors,data\PlantIndoors\m1001.obj,11431,16584,16584
PlantIndoors,data\PlantIndoors\m1002.obj,8260,10184,10184
PlantIndoors,data\PlantIndoors\m1003.obj,8453,10544,10544
PlantIndoors,data\PlantIndoors\m1004.obj,13240,17200,17200
PlantIndoors,data\PlantIndoors\m1005.obj,17830,19610,19610
PlantIndoors,data\PlantIndoors\m1006.obj,16333,25760,25760
PlantIndoors,data\PlantIndoors\m1007.obj,7930,8864,8864
PlantIndoors,data\PlantIndoors\m1008.obj,5383,7952,7952
PlantIndoors,data\PlantIndoors\m1009.obj,5331,6734,6734
PlantIndoors,data\PlantIndoors\m1010.obj,6257,7196,7196
PlantIndoors,data\PlantIndoors\m1011.obj,7529,10680,10680
PlantIndoors,data\PlantIndoors\m1012.obj,2950,4292,4292
PlantIndoors,data\PlantIndoors\m1013.obj,6365,7424,7424
PlantIndoors,data\PlantIndoors\m1014.obj,16402,20144,20144
PlantIndoors,data\PlantIndoors\m1015.obj,1325,2111,2111
PlantIndoors,data\PlantIndoors\m1016.obj,5305,7909,7909
PlantIndoors,data\PlantIndoors\m1017.obj,13287,19805,19805
PlantIndoors,data\PlantIndoors\m1018.obj,11666,14070,14070
PlantIndoors,data\PlantIndoors\m1020.obj,18345,30014,30014
PlantIndoors,data\PlantIndoors\m1021.obj,7639,11540,11540
PlantIndoors,data\PlantIndoors\m1022.obj,7882,10842,10842
PlantIndoors,data\PlantIndoors\m1023.obj,2658,3236,3236
PlantIndoors,data\PlantIndoors\m1025.obj,6696,10794,10794
PlantIndoors,data\PlantIndoors\m1026.obj,1519,2064,2064
PlantIndoors,data\PlantIndoors\m1027.obj,3855,5054,5054
PlantIndoors,data\PlantIndoors\m1029.obj,316,544,544
PlantIndoors,data\PlantIndoors\m1030.obj,395,414,414
PlantIndoors,data\PlantIndoors\m1031.obj,729,1194,1194
PlantIndoors,data\PlantIndoors\m1032.obj,96,156,156
PlantIndoors,data\PlantIndoors\m1033.obj,197,176,176
PlantIndoors,data\PlantIndoors\m1034.obj,228,417,417
PlantIndoors,data\PlantIndoors\m1035.obj,1787,3360,3360
PlantIndoors,data\PlantIndoors\m1036.obj,234,401,401
PlantIndoors,data\PlantIndoors\m989.obj,1027,1024,1024
PlantIndoors,data\PlantIndoors\m990.obj,491,644,644
PlantIndoors,data\PlantIndoors\m991.obj,4867,6205,6205
PlantIndoors,data\PlantIndoors\m992.obj,491,644,644
PlantIndoors,data\PlantIndoors\m993.obj,218,320,320
PlantIndoors,data\PlantIndoors\m994.obj,395,454,454
PlantIndoors,data\PlantIndoors\m995.obj,7248,4615,4615
PlantIndoors,data\PlantIndoors\m996.obj,623,945,945
PlantIndoors,data\PlantIndoors\m997.obj,695,723,723
PlantIndoors,data\PlantIndoors\m998.obj,318,478,478
PlantIndoors,data\PlantIndoors\m999.obj,1235,1277,1277
PlantWildNonTree,data\PlantWildNonTree\m1052.obj,342,186,186
PlantWildNonTree,data\PlantWildNonTree\m961.obj,6513,9427,9427
PlantWildNonTree,data\PlantWildNonTree\m962.obj,15136,19104,19104
PlantWildNonTree,data\PlantWildNonTree\m963.obj,11548,15008,15008
PlantWildNonTree,data\PlantWildNonTree\m964.obj,13950,18739,18739
PlantWildNonTree,data\PlantWildNonTree\m965.obj,13868,22889,22889
PlantWildNonTree,data\PlantWildNonTree\m966.obj,7920,5280,5280
PlantWildNonTree,data\PlantWildNonTree\m967.obj,12982,16912,16912
PlantWildNonTree,data\PlantWildNonTree\m968.obj,9018,11712,11712
PlantWildNonTree,data\PlantWildNonTree\m971.obj,3447,3280,3280
PlantWildNonTree,data\PlantWildNonTree\m972.obj,12522,11337,11337
PlantWildNonTree,data\PlantWildNonTree\m973.obj,15489,21880,21880
PlantWildNonTree,data\PlantWildNonTree\m974.obj,329,317,317
PlantWildNonTree,data\PlantWildNonTree\m975.obj,241,450,450
PlantWildNonTree,data\PlantWildNonTree\m976.obj,1272,1876,1876
PlantWildNonTree,data\PlantWildNonTree\m977.obj,1503,2938,2938
PlantWildNonTree,data\PlantWildNonTree\m978.obj,3411,3966,3966
PlantWildNonTree,data\PlantWildNonTree\m979.obj,1236,1070,1070
PlantWildNonTree,data\PlantWildNonTree\m980.obj,8937,15965,15965
PlantWildNonTree,data\PlantWildNonTree\m981.obj,927,1524,1524
PlantWildNonTree,data\PlantWildNonTree\m982.obj,332,600,600
PlantWildNonTree,data\PlantWildNonTree\m983.obj,70,74,74
PlantWildNonTree,data\PlantWildNonTree\m984.obj,849,982,982
PlantWildNonTree,data\PlantWildNonTree\m985.obj,50833,87141,87141
PlantWildNonTree,data\PlantWildNonTree\m986.obj,6656,11843,11843
PlantWildNonTree,data\PlantWildNonTree\m987.obj,850,982,982
PlantWildNonTree,data\PlantWildNonTree\m988.obj,3093,6000,6000
Quadruped,data\Quadruped\D00111.obj,2315,4574,4574
Quadruped,data\Quadruped\D00150.obj,11963,23530,23530
Quadruped,data\Quadruped\D00218.obj,3522,7040,7040
Quadruped,data\Quadruped\D00226.obj,2903,5803,5803
Quadruped,data\Quadruped\D00261.obj,2896,5788,5788
Quadruped,data\Quadruped\D00326.obj,3051,6052,6052
Quadruped,data\Quadruped\D00380.obj,459,874,874
Quadruped,data\Quadruped\D00409.obj,12515,24612,24612
Quadruped,data\Quadruped\D00508.obj,10412,20739,20739
Quadruped,data\Quadruped\D00509.obj,7312,14620,14620
Quadruped,data\Quadruped\D00583.obj,19010,37370,37370
Quadruped,data\Quadruped\D00663.obj,11748,20485,20485
Quadruped,data\Quadruped\D00700.obj,7066,13992,13992
Quadruped,data\Quadruped\D00757.obj,3023,6041,6041
Quadruped,data\Quadruped\D00794.obj,7510,15016,15016
Quadruped,data\Quadruped\D00795.obj,13081,21583,21583
Quadruped,data\Quadruped\D00831.obj,1614,3167,3167
Quadruped,data\Quadruped\D00841.obj,2100,4149,4149
Quadruped,data\Quadruped\D00867.obj,6344,12676,12676
Quadruped,data\Quadruped\D00934.obj,1971,3886,3886
Quadruped,data\Quadruped\m100.obj,606,1208,1208
Quadruped,data\Quadruped\m101.obj,1143,2180,2180
Quadruped,data\Quadruped\m102.obj,127,226,226
Quadruped,data\Quadruped\m103.obj,15752,30702,30702
Quadruped,data\Quadruped\m104.obj,233,461,461
Quadruped,data\Quadruped\m105.obj,146,260,260
Quadruped,data\Quadruped\m106.obj,346,688,688
Quadruped,data\Quadruped\m107.obj,3051,6052,6052
Quadruped,data\Quadruped\m108.obj,11105,22215,22215
Quadruped,data\Quadruped\m109.obj,1288,2520,2520
Quadruped,data\Quadruped\m110.obj,453,902,902
Quadruped,data\Quadruped\m111.obj,1238,2442,2442
Quadruped,data\Quadruped\m112.obj,7691,15294,15294
Quadruped,data\Quadruped\m273.obj,485,942,942
Quadruped,data\Quadruped\m274.obj,23984,47900,47900
Quadruped,data\Quadruped\m275.obj,20586,41166,41166
Quadruped,data\Quadruped\m276.obj,2309,4573,4573
Quadruped,data\Quadruped\m277.obj,445,874,874
Quadruped,data\Quadruped\m278.obj,359,646,646
Quadruped,data\Quadruped\m279.obj,275,524,524
Quadruped,data\Quadruped\m280.obj,2894,5502,5502
Quadruped,data\Quadruped\m281.obj,10119,20174,20174
Quadruped,data\Quadruped\m282.obj,1848,3579,3579
Quadruped,data\Quadruped\m86.obj,176,235,235
Quadruped,data\Quadruped\m87.obj,691,1329,1329
Quadruped,data\Quadruped\m88.obj,1618,3220,3220
Quadruped,data\Quadruped\m89.obj,12515,24990,24990
Quadruped,data\Quadruped\m90.obj,1783,3524,3524
Quadruped,data\Quadruped\m91.obj,1614,3167,3167
Quadruped,data\Quadruped\m92.obj,1971,3886,3886
Quadruped,data\Quadruped\m93.obj,278,464,464
Quadruped,data\Quadruped\m94.obj,3332,6327,6327
Quadruped,data\Quadruped\m95.obj,956,1908,1908
Quadruped,data\Quadruped\m96.obj,5169,10034,10034
Quadruped,data\Quadruped\m97.obj,3601,7045,7045
Quadruped,data\Quadruped\m98.obj,4195,8199,8199
Quadruped,data\Quadruped\m99.obj,1450,2886,2886
RectangleTable,data\RectangleTable\D00134.obj,204,404,404
RectangleTable,data\RectangleTable\D00187.obj,2136,3522,3522
RectangleTable,data\RectangleTable\D00188.obj,80,120,120
RectangleTable,data\RectangleTable\D00230.obj,3713,6494,6494
RectangleTable,data\RectangleTable\D00243.obj,839,1618,1618
RectangleTable,data\RectangleTable\D00295.obj,190,360,360
RectangleTable,data\RectangleTable\D00302.obj,122,196,196
RectangleTable,data\RectangleTable\D00317.obj,1042,1324,1324
RectangleTable,data\RectangleTable\D00418.obj,2003,2118,2118
RectangleTable,data\RectangleTable\D00421.obj,95,166,166
RectangleTable,data\RectangleTable\D00505.obj,189,334,334
RectangleTable,data\RectangleTable\D00523.obj,12460,25005,25005
RectangleTable,data\RectangleTable\D00530.obj,180,332,332
RectangleTable,data\RectangleTable\D00571.obj,1245,2407,2407
RectangleTable,data\RectangleTable\D00603.obj,7120,13672,13672
RectangleTable,data\RectangleTable\D00678.obj,1768,3415,3415
RectangleTable,data\RectangleTable\D00714.obj,512,960,960
RectangleTable,data\RectangleTable\D00766.obj,2973,4598,4598
RectangleTable,data\RectangleTable\D00944.obj,1016,1996,1996
RectangleTable,data\RectangleTable\D00954.obj,614,1052,1052
RectangleTable,data\RectangleTable\m763.obj,116,136,136
RectangleTable,data\RectangleTable\m764.obj,72,120,120
RectangleTable,data\RectangleTable\m765.obj,1005,1722,1722
RectangleTable,data\RectangleTable\m870.obj,48,92,92
RectangleTable,data\RectangleTable\m871.obj,60,65,65
RectangleTable,data\RectangleTable\m872.obj,2229,4384,4384
RectangleTable,data\RectangleTable\m873.obj,677,1198,1198
RectangleTable,data\RectangleTable\m874.obj,68,88,88
RectangleTable,data\RectangleTable\m875.obj,528,744,744
RectangleTable,data\RectangleTable\m876.obj,44,52,52
RectangleTable,data\RectangleTable\m877.obj,56,84,84
RectangleTable,data\RectangleTable\m878.obj,320,534,534
RectangleTable,data\RectangleTable\m879.obj,276,524,524
RectangleTable,data\RectangleTable\m881.obj,60,86,86
RectangleTable,data\RectangleTable\m882.obj,598,1072,1072
RectangleTable,data\RectangleTable\m883.obj,96,172,172
RectangleTable,data\RectangleTable\m886.obj,750,1402,1402
RectangleTable,data\RectangleTable\m887.obj,340,616,616
RectangleTable,data\RectangleTable\m888.obj,36,60,60
RectangleTable,data\RectangleTable\m889.obj,495,986,986
RectangleTable,data\RectangleTable\m890.obj,508,978,978
RectangleTable,data\RectangleTable\m891.obj,190,360,360
RectangleTable,data\RectangleTable\m892.obj,174,205,205
RectangleTable,data\RectangleTable\m893.obj,184,292,292
RectangleTable,data\RectangleTable\m894.obj,80,100,100
RectangleTable,data\RectangleTable\m895.obj,80,100,100
RectangleTable,data\RectangleTable\m896.obj,144,160,160
RectangleTable,data\RectangleTable\m897.obj,128,152,152
RectangleTable,data\RectangleTable\m898.obj,288,348,348
RectangleTable,data\RectangleTable\m901.obj,190,360,360
RectangleTable,data\RectangleTable\m902.obj,198,372,372
RectangleTable,data\RectangleTable\m904.obj,128,152,152
RectangleTable,data\RectangleTable\m905.obj,48,67,67
RectangleTable,data\RectangleTable\m906.obj,178,312,312
RectangleTable,data\RectangleTable\m907.obj,158,214,214
RectangleTable,data\RectangleTable\m908.obj,288,348,348
RectangleTable,data\RectangleTable\m910.obj,352,407,407
RectangleTable,data\RectangleTable\m912.obj,36,60,60
RectangleTable,data\RectangleTable\m913.obj,104,188,188
RectangleTable,data\RectangleTable\m914.obj,576,946,946
RectangleTable,data\RectangleTable\m915.obj,40,60,60
RectangleTable,data\RectangleTable\m917.obj,96,172,172
RectangleTable,data\RectangleTable\m919.obj,78,122,122
RectangleTable,data\RectangleTable\m920.obj,426,736,736
Rocket,data\Rocket\D00015.obj,88,156,156
Rocket,data\Rocket\D00343.obj,1053,2008,2008
Rocket,data\Rocket\D00346.obj,1508,2904,2904
Rocket,data\Rocket\D00354.obj,3242,6348,6348
Rocket,data\Rocket\D00426.obj,36,56,56
Rocket,data\Rocket\D00428.obj,1030,2048,2048
Rocket,data\Rocket\D00433.obj,170,304,304
Rocket,data\Rocket\D00437.obj,1743,3259,3259
Rocket,data\Rocket\D00472.obj,66,108,108
Rocket,data\Rocket\D00485.obj,2060,4064,4064
Rocket,data\Rocket\D00528.obj,204,392,392
Rocket,data\Rocket\D00564.obj,12987,24466,24466
Rocket,data\Rocket\D00585.obj,876,1728,1728
Rocket,data\Rocket\D00614.obj,161,224,224
Rocket,data\Rocket\D00697.obj,217,430,430
Rocket,data\Rocket\D00719.obj,6491,12970,12970
Rocket,data\Rocket\D00764.obj,218,400,400
Rocket,data\Rocket\D00851.obj,1030,2048,2048
Rocket,data\Rocket\D00942.obj,186,368,368
Rocket,data\Rocket\D00975.obj,7791,15310,15310
RoundTable,data\RoundTable\D00083.obj,1040,2040,2040
RoundTable,data\RoundTable\D00094.obj,12412,24720,24720
RoundTable,data\RoundTable\D00107.obj,356,443,443
RoundTable,data\RoundTable\D00194.obj,371,548,548
RoundTable,data\RoundTable\D00344.obj,136,236,236
RoundTable,data\RoundTable\D00401.obj,355,551,551
RoundTable,data\RoundTable\D00407.obj,215,290,290
RoundTable,data\RoundTable\D00492.obj,13002,25984,25984
RoundTable,data\RoundTable\D00501.obj,744,1468,1468
RoundTable,data\RoundTable\D00503.obj,1706,3316,3316
RoundTable,data\RoundTable\D00524.obj,1141,2262,2262
RoundTable,data\RoundTable\D00581.obj,772,1468,1468
RoundTable,data\RoundTable\D00646.obj,1921,3600,3600
RoundTable,data\RoundTable\D00649.obj,2136,4252,4252
RoundTable,data\RoundTable\D00702.obj,6647,13237,13237
RoundTable,data\RoundTable\D00756.obj,828,1652,1652
RoundTable,data\RoundTable\D00827.obj,1732,3436,3436
RoundTable,data\RoundTable\D00866.obj,288,540,540
RoundTable,data\RoundTable\D00909.obj,1185,2330,2330
RoundTable,data\RoundTable\D00948.obj,1740,3464,3464
RoundTable,data\RoundTable\m921.obj,1921,3600,3600
RoundTable,data\RoundTable\m922.obj,54,88,88
RoundTable,data\RoundTable\m923.obj,201,366,366
RoundTable,data\RoundTable\m924.obj,215,250,250
RoundTable,data\RoundTable\m925.obj,216,247,247
RoundTable,data\RoundTable\m926.obj,218,265,265
RoundTable,data\RoundTable\m927.obj,201,366,366
RoundTable,data\RoundTable\m928.obj,463,739,739
RoundTable,data\RoundTable\m929.obj,444,664,664
RoundTable,data\RoundTable\m930.obj,501,978,978
RoundTable,data\RoundTable\m931.obj,54,88,88
RoundTable,data\RoundTable\m932.obj,10821,20594,20594
RoundTable,data\RoundTable\m933.obj,55,100,100
RoundTable,data\RoundTable\m934.obj,148,276,276
RoundTable,data\RoundTable\m935.obj,128,241,241
RoundTable,data\RoundTable\m937.obj,72,140,140
RoundTable,data\RoundTable\m938.obj,422,820,820
Shelf,data\Shelf\D00057.obj,3682,6900,6900
Shelf,data\Shelf\D00074.obj,1044,1872,1872
Shelf,data\Shelf\D00129.obj,422,684,684
Shelf,data\Shelf\D00171.obj,1404,2634,2634
Shelf,data\Shelf\D00198.obj,1140,2010,2010
Shelf,data\Shelf\D00242.obj,1874,3522,3522
Shelf,data\Shelf\D00337.obj,1397,2545,2545
Shelf,data\Shelf\D00352.obj,129,254,254
Shelf,data\Shelf\D00468.obj,872,1634,1634
Shelf,data\Shelf\D00592.obj,71,106,106
Shelf,data\Shelf\D00631.obj,5444,10680,10680
Shelf,data\Shelf\D00691.obj,4684,4980,4980
Shelf,data\Shelf\D00725.obj,4107,8126,8126
Shelf,data\Shelf\D00772.obj,199,298,298
Shelf,data\Shelf\D00781.obj,3330,6247,6247
Shelf,data\Shelf\D00818.obj,1192,2273,2273
Shelf,data\Shelf\D00881.obj,241,368,368
Shelf,data\Shelf\D00887.obj,257,388,388
Shelf,data\Shelf\D00917.obj,2084,4162,4162
Shelf,data\Shelf\D00956.obj,122,162,162
Shelf,data\Shelf\m844.obj,200,308,308
Shelf,data\Shelf\m845.obj,60,80,80
Shelf,data\Shelf\m846.obj,1101,2098,2098
Shelf,data\Shelf\m847.obj,158,234,234
Shelf,data\Shelf\m849.obj,128,190,190
Shelf,data\Shelf\m850.obj,184,284,284
Shelf,data\Shelf\m851.obj,68,110,110
Shelf,data\Shelf\m852.obj,104,180,180
Shelf,data\Shelf\m853.obj,100,176,176
Shelf,data\Shelf\m854.obj,96,150,150
Shelf,data\Shelf\m855.obj,46,37,37
Shelf,data\Shelf\m856.obj,64,96,96
Shelf,data\Shelf\m857.obj,112,168,168
Shelf,data\Shelf\m858.obj,48,28,28
Shelf,data\Shelf\m859.obj,2556,4716,4716
Shelf,data\Shelf\m860.obj,56,84,84
Shelf,data\Shelf\m861.obj,150,230,230
Shelf,data\Shelf\m862.obj,544,1024,1024
Shelf,data\Shelf\m863.obj,282,362,362
Shelf,data\Shelf\m864.obj,316,406,406
Shelf,data\Shelf\m865.obj,249,318,318
Shelf,data\Shelf\m866.obj,215,274,274
